,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught,diff_time,diff_time_hours,diff_time_minutes
121632,525024157,MT HELMY REJEKI,TPR,2023-04-27 21:00:27,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.4,900.0,0.25,15.0
121633,525024157,MT HELMY REJEKI,TPR,2023-04-28 16:51:27,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.4,720.0,0.2,12.0
121634,525024157,MT HELMY REJEKI,TPR,2023-04-29 10:57:27,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.4,720.0,0.2,12.0
121635,525024157,MT HELMY REJEKI,TPR,2023-04-29 19:00:28,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.4,720.0,0.2,12.0
121636,525024157,MT HELMY REJEKI,TPR,2023-04-30 03:03:28,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.4,819.0,0.2275,13.65
121637,525024157,MT HELMY REJEKI,IBP,2023-05-31 12:54:04,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,604.0,0.16777777777777778,10.066666666666666
121638,525024157,MT HELMY REJEKI,IBP,2023-06-17 11:39:20,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,5.8,621.0,0.1725,10.35
121639,525024157,MT HELMY REJEKI,IBP,2023-06-19 04:24:49,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.4,660.0,0.18333333333333332,11.0
121640,525024157,MT HELMY REJEKI,IBP,2023-07-20 10:21:35,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.4,603.0,0.1675,10.05
121641,525024157,MT HELMY REJEKI,IBP,2023-08-11 15:51:01,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.8,599.0,0.1663888888888889,9.983333333333333
121642,525024157,MT HELMY REJEKI,IBP,2023-08-31 06:54:07,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.4,630.0,0.175,10.5
121643,525024157,MT HELMY REJEKI,TPR,2023-09-03 00:22:48,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.4,1436.0,0.3988888888888889,23.933333333333334
121644,525024157,MT HELMY REJEKI,IBP,2023-09-21 19:35:50,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,5.8,609.0,0.16916666666666666,10.15
121645,525024157,MT HELMY REJEKI,IBP,2023-09-22 23:46:48,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,4.3,609.0,0.16916666666666666,10.15
121646,525024157,MT HELMY REJEKI,IBP,2023-10-19 09:29:31,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.3,646.0,0.17944444444444443,10.766666666666667
121647,525024157,MT HELMY REJEKI,TPR,2023-10-23 11:31:17,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.3,600.0,0.16666666666666666,10.0
121648,525024157,MT HELMY REJEKI,IBP,2023-11-15 05:34:22,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,5.8,609.0,0.16916666666666666,10.15
121649,525024157,MT HELMY REJEKI,IBP,2023-11-17 04:55:51,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.3,610.0,0.16944444444444445,10.166666666666666
121650,525024157,MT HELMY REJEKI,IBP,2023-12-05 17:24:47,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.8,606.0,0.16833333333333333,10.1
121651,525024157,MT HELMY REJEKI,TPR,2023-12-08 23:17:00,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.8,13352.0,3.7088888888888887,222.53333333333333
121652,525024157,MT HELMY REJEKI,IBP,2023-12-29 01:48:18,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.1,610.0,0.16944444444444445,10.166666666666666
121653,525024241,SPOB. KSU 01,SMA,2023-01-06 09:10:30,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.2,21006.0,5.835,350.1
121654,525024241,SPOB. KSU 01,BDJ,2023-08-09 12:32:29,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.2,7970.0,2.213888888888889,132.83333333333334
121655,525024244,BAHARI MAJU II,BKS,2023-02-03 04:18:08,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.6,177508.0,49.30777777777778,2958.4666666666667
121656,525024244,BAHARI MAJU II,TBY,2023-02-10 23:28:12,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,10.4,600.0,0.16666666666666666,10.0
121657,525024244,BAHARI MAJU II,BKS,2023-02-17 10:02:03,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.2,466372.0,129.54777777777778,7772.866666666667
121658,525024244,BAHARI MAJU II,IMW,2023-03-01 14:49:10,Indonesia,Indonesia,Indonesia,Tanker,Moored,4.2,1383.0,0.38416666666666666,23.05
121659,525024244,BAHARI MAJU II,BKS,2023-03-07 11:55:56,Indonesia,Indonesia,Indonesia,Tanker,Moored,4.2,186500.0,51.80555555555556,3108.3333333333335
121660,525024244,BAHARI MAJU II,IMW,2023-03-24 06:45:42,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.2,600.0,0.16666666666666666,10.0
121661,525024244,BAHARI MAJU II,BKS,2023-03-28 02:08:46,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.6,829494.0,230.415,13824.9
121662,525024244,BAHARI MAJU II,IMW,2023-04-10 06:51:52,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.8,55129.0,15.313611111111111,918.8166666666667
121663,525024244,BAHARI MAJU II,IMW,2023-04-22 04:04:58,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.9,1246748.0,346.31888888888886,20779.133333333335
121664,525024244,BAHARI MAJU II,BKS,2023-05-06 14:24:06,Indonesia,Indonesia,Indonesia,Tanker,Moored,2.9,189992.0,52.775555555555556,3166.5333333333333
121665,525024244,BAHARI MAJU II,IMW,2023-05-14 23:31:23,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.6,1030.0,0.2861111111111111,17.166666666666668
121666,525024244,BAHARI MAJU II,BKS,2023-05-17 13:06:38,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,2.5,268548.0,74.59666666666666,4475.8
121667,525024244,BAHARI MAJU II,TBY,2023-05-28 09:13:58,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.8,600.0,0.16666666666666666,10.0
121668,525024244,BAHARI MAJU II,BKS,2023-05-29 21:25:34,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.8,1851960.0,514.4333333333333,30866.0
121669,525024244,BAHARI MAJU II,IMW,2023-06-20 07:51:34,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.4,600.0,0.16666666666666666,10.0
121670,525024244,BAHARI MAJU II,DUM,2023-07-02 08:37:42,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.6,610.0,0.16944444444444445,10.166666666666666
121671,525024244,BAHARI MAJU II,DUM,2023-07-07 11:21:48,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.6,610.0,0.16944444444444445,10.166666666666666
121672,525024244,BAHARI MAJU II,DUM,2023-07-10 17:04:43,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,2.6,75827.0,21.063055555555554,1263.7833333333333
121673,525024244,BAHARI MAJU II,IMW,2023-07-28 03:01:57,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.2,601.0,0.16694444444444445,10.016666666666667
121674,525024244,BAHARI MAJU II,BKS,2023-07-30 05:14:59,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.2,609.0,0.16916666666666666,10.15
121675,525024244,BAHARI MAJU II,BKS,2023-07-30 06:57:29,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.2,1488418.0,413.44944444444445,24806.966666666667
121676,525024244,BAHARI MAJU II,IMW,2023-08-16 12:24:27,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.4,2030.0,0.5638888888888889,33.833333333333336
121677,525024244,BAHARI MAJU II,BKS,2023-08-23 03:04:56,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.2,589.0,0.16361111111111112,9.816666666666666
121678,525024244,BAHARI MAJU II,IMW,2023-09-02 00:38:12,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.2,600.0,0.16666666666666666,10.0
121679,525024244,BAHARI MAJU II,BKS,2023-09-04 05:50:04,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.2,648219.0,180.06083333333333,10803.65
121680,525024245,BAHARI MAJU III,BLW,2023-03-13 08:31:10,Indonesia,Indonesia,Indonesia,Tanker,Moored,4.2,101038.0,28.066111111111113,1683.9666666666667
121681,525024245,BAHARI MAJU III,BLW,2023-05-22 17:44:10,Indonesia,Indonesia,Indonesia,Tanker,Moored,4.2,145498.0,40.416111111111114,2424.9666666666667
121682,525024245,BAHARI MAJU III,BLW,2023-07-05 22:57:35,Indonesia,Indonesia,Indonesia,Tanker,Moored,4.2,1260511.0,350.14194444444445,21008.516666666666
121683,525024245,BAHARI MAJU III,DUM,2023-07-20 13:06:06,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.2,524045.0,145.56805555555556,8734.083333333334
121684,525024245,BAHARI MAJU III,MAK,2023-08-09 07:21:29,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.2,429.0,0.11916666666666667,7.15
121685,525024245,BAHARI MAJU III,MAK,2023-10-07 02:45:06,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,609.0,0.16916666666666666,10.15
121686,525024245,BAHARI MAJU III,BLW,2023-10-27 01:24:10,Indonesia,Indonesia,Indonesia,Tanker,Moored,4.5,840700.0,233.52777777777777,14011.666666666666
121687,525024257,JULVINDA,BUR,2023-01-11 04:34:56,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,240.0,0.06666666666666667,4.0
121688,525024257,JULVINDA,BUR,2023-01-11 06:37:36,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,608.0,0.1688888888888889,10.133333333333333
121689,525024257,JULVINDA,BUR,2023-01-11 08:19:54,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,1031.0,0.2863888888888889,17.183333333333334
121690,525024257,JULVINDA,BUR,2023-01-19 02:02:19,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,399.0,0.11083333333333334,6.65
121691,525024257,JULVINDA,DUM,2023-01-21 11:19:26,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,473.0,0.1313888888888889,7.883333333333334
121692,525024257,JULVINDA,DUM,2023-01-23 10:00:53,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.0,231.0,0.06416666666666666,3.85
121693,525024257,JULVINDA,PNJ,2023-03-26 10:56:25,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.9,111183.0,30.884166666666665,1853.05
121694,525024257,JULVINDA,TBY,2023-04-05 02:37:04,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,2.8,13514.0,3.753888888888889,225.23333333333332
121695,525024257,JULVINDA,BPN,2023-04-16 06:25:10,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,270.0,0.075,4.5
121696,525024257,JULVINDA,BPN,2023-05-23 10:25:20,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,509.0,0.1413888888888889,8.483333333333333
121697,525024257,JULVINDA,BPN,2023-05-25 07:01:42,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,389.0,0.10805555555555556,6.483333333333333
121698,525024257,JULVINDA,BIT,2023-06-01 04:31:37,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,3.6,611.0,0.16972222222222222,10.183333333333334
121699,525024257,JULVINDA,DJJ,2023-08-19 06:32:39,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.5,240.0,0.06666666666666667,4.0
121700,525024257,JULVINDA,SOQ,2023-08-29 10:51:51,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,598.0,0.1661111111111111,9.966666666666667
121701,525024257,JULVINDA,GRE,2023-10-20 03:14:49,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.6,2038678.0,566.2994444444445,33977.96666666667
121702,525024257,JULVINDA,SUB,2023-11-12 17:32:47,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.5,60750.0,16.875,1012.5
121703,525024257,JULVINDA,BPN,2023-11-18 04:32:54,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.5,1379.0,0.38305555555555554,22.983333333333334
121704,525024257,JULVINDA,BPN,2023-12-02 22:27:03,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,4.5,651.0,0.18083333333333335,10.85
121705,525024257,JULVINDA,TPR,2023-12-14 10:26:33,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.5,4321.0,1.2002777777777778,72.01666666666667
121706,525024257,JULVINDA,IMW,2023-12-14 13:13:42,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.5,157748.0,43.818888888888885,2629.133333333333
121707,525024257,JULVINDA,TPR,2023-12-16 09:02:50,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,4.5,2324.0,0.6455555555555555,38.733333333333334
121708,525024257,JULVINDA,BPN,2023-12-29 12:39:14,Indonesia,Indonesia,Indonesia,Tanker,Under Way Using Engine,2.8,609.0,0.16916666666666666,10.15
121709,525024258,AHT.DIAN PACIFIC,BUR,2023-03-23 10:17:10,Indonesia,Spain,Spain,Cargo,Underway Sailing,3.0,295.0,0.08194444444444444,4.916666666666667
121710,525024258,AHT.DIAN PACIFIC,BUR,2023-03-25 01:17:40,Indonesia,Spain,Spain,Cargo,Underway Sailing,3.0,484.0,0.13444444444444445,8.066666666666666
121711,525024258,AHT.DIAN PACIFIC,BUR,2023-03-25 15:22:01,Indonesia,Spain,Spain,Cargo,Underway Sailing,3.0,199.0,0.05527777777777778,3.316666666666667
121712,525024258,AHT.DIAN PACIFIC,BUR,2023-03-25 16:27:40,Indonesia,Spain,Spain,Cargo,Underway Sailing,3.0,179.0,0.04972222222222222,2.9833333333333334
121713,525024258,AHT.DIAN PACIFIC,BUR,2023-03-25 18:24:39,Indonesia,Spain,Spain,Cargo,Underway Sailing,3.0,221.0,0.06138888888888889,3.683333333333333
121714,525024258,AHT.DIAN PACIFIC,BUR,2023-04-10 08:22:32,Indonesia,Spain,Spain,Cargo,Underway Sailing,3.1,408.0,0.11333333333333333,6.8
121715,525024258,AHT.DIAN PACIFIC,BUR,2023-08-30 00:01:27,Indonesia,Spain,Spain,Cargo,Under Way Using Engine,3.3,442.0,0.12277777777777778,7.366666666666666
121716,525024258,AHT.DIAN PACIFIC,GRE,2023-11-01 13:37:49,Indonesia,Spain,Spain,Cargo,Under Way Using Engine,3.3,61850.0,17.180555555555557,1030.8333333333333
121717,525024258,AHT.DIAN PACIFIC,SUB,2023-11-02 06:48:39,Indonesia,Spain,Spain,Cargo,Under Way Using Engine,3.3,1875335.0,520.9263888888889,31255.583333333332
121718,525024295,SMS SAGITA,IBP,2023-01-01 03:49:28,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,315.0,0.0875,5.25
121719,525024295,SMS SAGITA,IBP,2023-01-01 10:17:20,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,424.0,0.11777777777777777,7.066666666666666
121720,525024295,SMS SAGITA,IBP,2023-01-01 17:23:25,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,104.0,0.028888888888888888,1.7333333333333334
121721,525024295,SMS SAGITA,IBP,2023-01-02 01:15:14,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,600.0,0.16666666666666666,10.0
121722,525024295,SMS SAGITA,IBP,2023-01-02 08:44:25,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,608.0,0.1688888888888889,10.133333333333333
121723,525024295,SMS SAGITA,IBP,2023-01-02 15:57:26,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,333.0,0.0925,5.55
121724,525024295,SMS SAGITA,IBP,2023-01-02 23:00:34,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,600.0,0.16666666666666666,10.0
121725,525024295,SMS SAGITA,IBP,2023-01-03 06:10:25,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,541.0,0.1502777777777778,9.016666666666667
121726,525024295,SMS SAGITA,IBP,2023-01-03 19:58:41,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,220.0,0.06111111111111111,3.6666666666666665
121727,525024295,SMS SAGITA,IBP,2023-01-04 02:34:05,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,606.0,0.16833333333333333,10.1
121728,525024295,SMS SAGITA,IBP,2023-01-04 08:49:22,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,331.0,0.09194444444444444,5.516666666666667
121729,525024295,SMS SAGITA,IBP,2023-01-04 15:17:22,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,450.0,0.125,7.5
121730,525024295,SMS SAGITA,IBP,2023-01-07 01:11:03,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,430.0,0.11944444444444445,7.166666666666667
121731,525024295,SMS SAGITA,IBP,2023-01-07 08:47:32,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,609.0,0.16916666666666666,10.15
121732,525024295,SMS SAGITA,IBP,2023-01-07 17:01:04,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,368.0,0.10222222222222223,6.133333333333334
121733,525024295,SMS SAGITA,IBP,2023-01-07 23:58:43,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,652.0,0.1811111111111111,10.866666666666667
121734,525024295,SMS SAGITA,IBP,2023-01-08 07:06:52,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,382.0,0.10611111111111111,6.366666666666666
121735,525024295,SMS SAGITA,IBP,2023-01-08 14:03:01,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,600.0,0.16666666666666666,10.0
121736,525024295,SMS SAGITA,IBP,2023-01-08 22:18:00,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,701.0,0.1947222222222222,11.683333333333334
121737,525024295,SMS SAGITA,IBP,2023-01-09 04:53:18,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,595.0,0.16527777777777777,9.916666666666666
121738,525024295,SMS SAGITA,IBP,2023-01-09 11:18:21,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,393.0,0.10916666666666666,6.55
121739,525024295,SMS SAGITA,IBP,2023-01-09 17:19:52,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,609.0,0.16916666666666666,10.15
121740,525024295,SMS SAGITA,IBP,2023-01-09 23:50:12,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,323.0,0.08972222222222222,5.383333333333334
121741,525024295,SMS SAGITA,IBP,2023-01-10 07:07:10,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,262.0,0.07277777777777777,4.366666666666666
121742,525024295,SMS SAGITA,IBP,2023-01-10 13:46:51,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,610.0,0.16944444444444445,10.166666666666666
121743,525024295,SMS SAGITA,IBP,2023-01-12 19:21:41,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,610.0,0.16944444444444445,10.166666666666666
121744,525024295,SMS SAGITA,IBP,2023-01-13 02:31:51,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,402.0,0.11166666666666666,6.7
121745,525024295,SMS SAGITA,IBP,2023-01-13 09:37:35,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,326.0,0.09055555555555556,5.433333333333334
121746,525024295,SMS SAGITA,IBP,2023-01-13 16:43:41,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,602.0,0.16722222222222222,10.033333333333333
121747,525024295,SMS SAGITA,IBP,2023-01-13 23:43:06,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,418.0,0.11611111111111111,6.966666666666667
121748,525024295,SMS SAGITA,IBP,2023-01-14 06:04:13,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,608.0,0.1688888888888889,10.133333333333333
121749,525024295,SMS SAGITA,IBP,2023-01-14 12:58:01,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,550.0,0.1527777777777778,9.166666666666666
121750,525024295,SMS SAGITA,IBP,2023-01-14 19:41:31,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,614.0,0.17055555555555554,10.233333333333333
121751,525024295,SMS SAGITA,IBP,2023-01-15 01:40:22,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.2,609.0,0.16916666666666666,10.15
