,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught,time,diff_time_hours,diff_time_minutes
180033,538006389,GOLDEN GLINT,GRE,2023-02-20 18:51:54,Marshall Islands,Norway,Norway,Cargo,Under Way Using Engine,10.8,718619.0,199.61638888888888,11976.983333333334
180034,538006389,GOLDEN GLINT,IBP,2023-09-10 17:39:20,Marshall Islands,Norway,Norway,Cargo,Under Way Using Engine,13.2,656153.0,182.26472222222222,10935.883333333333
180035,538006389,GOLDEN GLINT,MAK,2023-09-21 06:19:13,Marshall Islands,Norway,Norway,Cargo,Under Way Using Engine,9.9,723260.0,200.90555555555557,12054.333333333334
180036,538006389,GOLDEN GLINT,BPN,2023-10-02 22:29:09,Marshall Islands,Norway,Norway,Cargo,Under Way Using Engine,6.6,123327.0,34.2575,2055.45
180037,538006409,STAR PISCES,BDJ,2023-06-06 10:12:33,Marshall Islands,Liberia,Greece,Cargo,At Anchor,6.5,103928.0,28.86888888888889,1732.1333333333334
180038,538006409,STAR PISCES,TPR,2023-12-31 19:01:28,Marshall Islands,Liberia,Greece,Cargo,Under Way Using Engine,6.7,,,
180039,538006410,KENNADI,DUM,2023-04-18 01:42:25,Marshall Islands,Liberia,Greece,Cargo,At Anchor,12.9,18411.0,5.114166666666667,306.85
180040,538006410,KENNADI,GRE,2023-04-25 05:33:33,Marshall Islands,Liberia,Greece,Cargo,Under Way Using Engine,10.1,4997.0,1.3880555555555556,83.28333333333333
180041,538006410,KENNADI,SUB,2023-04-27 15:57:39,Marshall Islands,Liberia,Greece,Cargo,Under Way Using Engine,7.9,3065.0,0.8513888888888889,51.083333333333336
180042,538006410,KENNADI,GRE,2023-04-27 16:48:44,Marshall Islands,Liberia,Greece,Cargo,Under Way Using Engine,7.9,368.0,0.10222222222222223,6.133333333333334
180043,538006410,KENNADI,GRE,2023-10-10 14:18:13,Marshall Islands,Liberia,Greece,Cargo,Under Way Using Engine,13.0,466121.0,129.47805555555556,7768.683333333333
180044,538006410,KENNADI,BDJ,2023-12-01 04:24:03,Marshall Islands,Liberia,Greece,Cargo,Under Way Using Engine,7.2,920363.0,255.6563888888889,15339.383333333333
180045,538006424,SILVER DOVER,IBP,2023-12-31 21:13:35,Marshall Islands,Denmark,Denmark,Tanker,Under Way Using Engine,8.5,,,
180046,538006431,RB JORDANA,BPN,2023-04-05 06:34:47,Marshall Islands,United Kingdom,United Kingdom,Cargo,Under Way Using Engine,7.9,139078.0,38.632777777777775,2317.9666666666667
180047,538006435,CP GUANGZHOU,BDJ,2023-11-03 19:50:18,Marshall Islands,Singapore,Singapore,Cargo,Under Way Using Engine,7.5,1028532.0,285.7033333333333,17142.2
180048,538006500,NAKHAL SILVER,IBP,2023-09-11 16:19:05,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,11.2,961.0,0.26694444444444443,16.016666666666666
180049,538006500,NAKHAL SILVER,IBP,2023-09-13 10:45:49,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,11.2,107118.0,29.755,1785.3
180050,538006500,NAKHAL SILVER,DUM,2023-10-02 23:57:40,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,8.2,2088.0,0.58,34.8
180051,538006500,NAKHAL SILVER,DUM,2023-10-04 20:11:41,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,12.0,1439.0,0.3997222222222222,23.983333333333334
180052,538006501,MAHADAH SILVER,PNJ,2023-11-14 10:21:58,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,8.5,331.0,0.09194444444444444,5.516666666666667
180053,538006501,MAHADAH SILVER,DUM,2023-12-29 15:29:44,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,10.5,1410.0,0.39166666666666666,23.5
180054,538006501,MAHADAH SILVER,DUM,2023-12-31 18:32:42,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,12.3,1229.0,0.3413888888888889,20.483333333333334
180055,538006503,YANKUL SILVER,DUM,2023-06-07 13:51:15,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,9.9,1939.0,0.5386111111111112,32.31666666666667
180056,538006503,YANKUL SILVER,DUM,2023-06-07 22:17:19,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,9.9,202.0,0.05611111111111111,3.3666666666666667
180057,538006503,YANKUL SILVER,DUM,2023-06-09 18:50:45,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,11.7,1251.0,0.3475,20.85
180058,538006503,YANKUL SILVER,IBP,2023-08-01 22:55:23,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,11.9,156566.0,43.49055555555555,2609.4333333333334
180059,538006503,YANKUL SILVER,DUM,2023-08-31 23:17:30,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,10.1,69960.0,19.433333333333334,1166.0
180060,538006503,YANKUL SILVER,DUM,2023-09-04 16:37:15,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,10.1,1220.0,0.3388888888888889,20.333333333333332
180061,538006506,SADAH SILVER,IBP,2023-04-13 07:13:57,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,11.6,1808.0,0.5022222222222222,30.133333333333333
180062,538006506,SADAH SILVER,IBP,2023-04-13 08:16:42,Marshall Islands,United Kingdom,United Kingdom,Tanker,Under Way Using Engine,11.6,169199.0,46.999722222222225,2819.983333333333
180063,538006542,TRF MANDAL,GRE,2023-07-27 01:45:27,Marshall Islands,Marshall Islands,United States Of America,Tanker,Under Way Using Engine,7.2,139497.0,38.74916666666667,2324.95
180064,538006542,TRF MANDAL,DUM,2023-08-09 09:24:52,Marshall Islands,Marshall Islands,United States Of America,Tanker,Under Way Using Engine,10.0,136617.0,37.94916666666666,2276.95
180065,538006542,TRF MANDAL,DUM,2023-08-16 11:45:46,Marshall Islands,Marshall Islands,United States Of America,Tanker,Under Way Using Engine,11.2,916.0,0.2544444444444444,15.266666666666667
180066,538006544,TRF MONGSTAD,BPN,2023-04-06 04:12:48,Marshall Islands,Marshall Islands,Greece,Tanker,At Anchor,7.7,170116.0,47.254444444444445,2835.266666666667
180067,538006544,TRF MONGSTAD,PNJ,2023-04-14 17:49:05,Marshall Islands,Marshall Islands,Greece,Tanker,Under Way Using Engine,8.1,364.0,0.10111111111111111,6.066666666666666
180068,538006544,TRF MONGSTAD,DUM,2023-04-21 11:49:17,Marshall Islands,Marshall Islands,Greece,Tanker,Under Way Using Engine,9.4,7382.0,2.0505555555555555,123.03333333333333
180069,538006544,TRF MONGSTAD,DUM,2023-04-22 11:31:27,Marshall Islands,Marshall Islands,Greece,Tanker,Under Way Using Engine,9.4,924.0,0.25666666666666665,15.4
180070,538006545,TRF MOBILE,DUM,2023-08-24 22:35:44,Marshall Islands,Singapore,Singapore,Tanker,Under Way Using Engine,8.2,214082.0,59.46722222222222,3568.0333333333333
180071,538006545,TRF MOBILE,DUM,2023-08-30 11:57:29,Marshall Islands,Singapore,Singapore,Tanker,Under Way Using Engine,7.6,972.0,0.27,16.2
180072,538006547,TRF MARQUETTE,DUM,2023-12-09 22:51:58,Marshall Islands,Panama,Greece,Tanker,Under Way Using Engine,8.3,12878.0,3.5772222222222223,214.63333333333333
180073,538006547,TRF MARQUETTE,DUM,2023-12-11 08:18:14,Marshall Islands,Panama,Greece,Tanker,At Anchor,8.3,6427.0,1.7852777777777777,107.11666666666666
180074,538006547,TRF MARQUETTE,DUM,2023-12-11 12:56:20,Marshall Islands,Panama,Greece,Tanker,At Anchor,8.3,1980.0,0.55,33.0
180075,538006547,TRF MARQUETTE,DUM,2023-12-11 20:44:23,Marshall Islands,Panama,Greece,Tanker,At Anchor,8.3,180.0,0.05,3.0
180076,538006547,TRF MARQUETTE,DUM,2023-12-12 00:38:23,Marshall Islands,Panama,Greece,Tanker,At Anchor,8.3,3966.0,1.1016666666666666,66.1
180077,538006547,TRF MARQUETTE,DUM,2023-12-12 08:47:23,Marshall Islands,Panama,Greece,Tanker,At Anchor,8.3,2881.0,0.8002777777777778,48.016666666666666
180078,538006547,TRF MARQUETTE,DUM,2023-12-12 09:44:26,Marshall Islands,Panama,Greece,Tanker,At Anchor,8.3,182.0,0.050555555555555555,3.033333333333333
180079,538006547,TRF MARQUETTE,DUM,2023-12-12 10:41:24,Marshall Islands,Panama,Greece,Tanker,At Anchor,8.3,184.0,0.051111111111111114,3.066666666666667
180080,538006547,TRF MARQUETTE,DUM,2023-12-16 09:40:30,Marshall Islands,Panama,Greece,Tanker,Under Way Using Engine,10.0,1499.0,0.41638888888888886,24.983333333333334
180081,538006611,TRF KASHIMA,BPN,2023-07-20 05:39:10,Marshall Islands,Denmark,Denmark,Tanker,Under Way Using Engine,5.6,220131.0,61.1475,3668.85
180082,538006625,FAIRCHEM CUTLASS,IBP,2023-10-18 14:12:07,Marshall Islands,Singapore,Singapore,Tanker,Under Way Using Engine,8.4,73645.0,20.456944444444446,1227.4166666666667
180083,538006631,SEA MARATHON,IBP,2023-07-30 17:30:33,Marshall Islands,Cyprus,Cyprus,Cargo,Under Way Using Engine,14.2,802218.0,222.83833333333334,13370.3
180084,538006651,ATROMITOS,CXP,2023-04-18 03:18:32,Marshall Islands,United Arab Emirates,United Arab Emirates,Tanker,Under Way Using Engine,11.5,66517.0,18.476944444444445,1108.6166666666666
180085,538006663,KAPTA  MATHIOS,IBP,2023-07-20 07:37:13,Marshall Islands,Marshall Islands,Greece,Cargo,Under Way Using Engine,12.2,132121.0,36.70027777777778,2202.016666666667
180086,538006663,KAPTA  MATHIOS,MAK,2023-07-25 01:58:26,Marshall Islands,Marshall Islands,Greece,Cargo,Under Way Using Engine,9.7,900830.0,250.23055555555555,15013.833333333334
180087,538006663,KAPTA  MATHIOS,BPN,2023-08-09 15:37:30,Marshall Islands,Marshall Islands,Greece,Cargo,Under Way Using Engine,8.1,97921.0,27.200277777777778,1632.0166666666667
180088,538006676,SOHO PRINCIPAL,BDJ,2023-03-28 04:21:55,Marshall Islands,Ethiopia,Ethiopia,Cargo,Under Way Using Engine,7.2,657278.0,182.57722222222222,10954.633333333333
180089,538006683,SSI CHALLENGER,TPR,2023-07-25 07:01:36,Marshall Islands,"Hong Kong, China","China, People's Republic Of",Cargo,Under Way Using Engine,12.1,173994.0,48.33166666666666,2899.9
180090,538006683,SSI CHALLENGER,GRE,2023-07-28 18:16:00,Marshall Islands,"Hong Kong, China","China, People's Republic Of",Cargo,Under Way Using Engine,8.0,287236.0,79.78777777777778,4787.266666666666
180091,538006683,SSI CHALLENGER,BDJ,2023-08-02 09:49:48,Marshall Islands,"Hong Kong, China","China, People's Republic Of",Cargo,Under Way Using Engine,5.9,955538.0,265.4272222222222,15925.633333333333
180092,538006683,SSI CHALLENGER,BDJ,2023-08-29 06:21:02,Marshall Islands,"Hong Kong, China","China, People's Republic Of",Cargo,Under Way Using Engine,6.0,684500.0,190.13888888888889,11408.333333333334
180093,538006687,XIN HAI TONG 21,BDJ,2023-07-14 06:40:25,Marshall Islands,"Hong Kong, China","Hong Kong, China",Cargo,Under Way Using Engine,6.5,397832.0,110.50888888888889,6630.533333333334
180094,538006689,ASPEN,BDJ,2023-01-05 10:32:21,Marshall Islands,"Hong Kong, China","China, People's Republic Of",Cargo,Under Way Using Engine,13.3,8223433.0,2284.2869444444445,137057.21666666667
180095,538006689,ASPEN,GRE,2023-06-26 18:39:46,Marshall Islands,"Hong Kong, China","China, People's Republic Of",Cargo,Under Way Using Engine,10.6,511617.0,142.11583333333334,8526.95
180096,538006689,ASPEN,BDJ,2023-12-09 17:39:00,Marshall Islands,"Hong Kong, China","China, People's Republic Of",Cargo,Under Way Using Engine,6.2,832342.0,231.2061111111111,13872.366666666667
180097,538006694,DISCOVERY,TJB,2023-03-06 17:03:00,Marshall Islands,Liberia,Greece,Cargo,Under Way Using Engine,11.9,1209.0,0.3358333333333333,20.15
180098,538006699,TRINITY,CXP,2023-09-21 01:01:47,Marshall Islands,United States Of America,United States Of America,Tanker,Under Way Using Engine,11.5,2030984.0,564.1622222222222,33849.73333333333
180099,538006699,TRINITY,TAG,2023-10-16 07:03:10,Marshall Islands,United States Of America,United States Of America,Tanker,At Anchor,11.5,336156.0,93.37666666666667,5602.6
180100,538006708,GLOBAL AGLAIA,BDJ,2023-11-25 03:21:41,Marshall Islands,Japan,Japan,Cargo,Under Way Using Engine,6.4,653102.0,181.41722222222222,10885.033333333333
180101,538006709,SILVER ELLIE,TPR,2023-02-10 02:14:17,Marshall Islands,"Korea, South","Korea, South",Tanker,Under Way Using Engine,10.1,226580.0,62.93888888888889,3776.3333333333335
180102,538006709,SILVER ELLIE,GRE,2023-02-13 22:23:04,Marshall Islands,"Korea, South","Korea, South",Tanker,Under Way Using Engine,8.9,23616.0,6.56,393.6
180103,538006710,GNS HARMONY,MLD,2023-01-07 08:06:04,Marshall Islands,"Korea, South","Korea, South",Cargo,Under Way Using Engine,7.1,763877.0,212.18805555555556,12731.283333333333
180104,538006710,GNS HARMONY,BDJ,2023-10-02 13:17:23,Marshall Islands,"Korea, South","Korea, South",Cargo,Under Way Using Engine,7.2,1131386.0,314.2738888888889,18856.433333333334
180105,538006712,SEVEN SEAS EXPLORER,LMR,2023-02-12 03:05:16,Marshall Islands,United States Of America,United States Of America,Passenger,Under Way Using Engine,7.1,34893.0,9.6925,581.55
180106,538006712,SEVEN SEAS EXPLORER,BOA,2023-02-12 18:59:18,Marshall Islands,United States Of America,United States Of America,Passenger,Under Way Using Engine,7.1,881.0,0.24472222222222223,14.683333333333334
180107,538006712,SEVEN SEAS EXPLORER,BOA,2023-02-12 19:33:49,Marshall Islands,United States Of America,United States Of America,Passenger,Under Way Using Engine,7.1,62341.0,17.316944444444445,1039.0166666666667
180108,538006712,SEVEN SEAS EXPLORER,BOA,2023-02-13 12:59:26,Marshall Islands,United States Of America,United States Of America,Passenger,Under Way Using Engine,7.1,640.0,0.17777777777777778,10.666666666666666
180109,538006712,SEVEN SEAS EXPLORER,CEB,2023-02-13 22:30:18,Marshall Islands,United States Of America,United States Of America,Passenger,Under Way Using Engine,7.1,127225.0,35.34027777777778,2120.4166666666665
180110,538006712,SEVEN SEAS EXPLORER,GRE,2023-02-15 09:50:43,Marshall Islands,United States Of America,United States Of America,Passenger,Under Way Using Engine,7.1,186.0,0.051666666666666666,3.1
180111,538006712,SEVEN SEAS EXPLORER,SRG,2023-12-01 23:44:06,Marshall Islands,United States Of America,United States Of America,Passenger,Under Way Using Engine,7.0,44006.0,12.223888888888888,733.4333333333333
180112,538006712,SEVEN SEAS EXPLORER,GRE,2023-12-02 23:35:28,Marshall Islands,United States Of America,United States Of America,Passenger,Under Way Using Engine,7.2,40059.0,11.1275,667.65
180113,538006712,SEVEN SEAS EXPLORER,BOA,2023-12-04 04:33:17,Marshall Islands,United States Of America,United States Of America,Passenger,Under Way Using Engine,7.2,116807.0,32.44638888888889,1946.7833333333333
180114,538006712,SEVEN SEAS EXPLORER,CEB,2023-12-05 22:37:40,Marshall Islands,United States Of America,United States Of America,Passenger,Under Way Using Engine,7.2,127572.0,35.43666666666667,2126.2
180115,538006712,SEVEN SEAS EXPLORER,LMR,2023-12-07 21:59:48,Marshall Islands,United States Of America,United States Of America,Passenger,Under Way Using Engine,7.2,36565.0,10.156944444444445,609.4166666666666
180116,538006714,WOOYANG BANDERS,BPN,2023-11-10 11:49:44,Marshall Islands,"Korea, South","Korea, South",Cargo,Under Way Using Engine,7.5,159570.0,44.325,2659.5
180117,538006742,SILVER ERVILIA,IBP,2023-03-09 23:39:43,Marshall Islands,"Korea, South","Korea, South",Tanker,Under Way Using Engine,10.7,132271.0,36.74194444444444,2204.516666666667
180118,538006752,XENIA,GRE,2023-12-20 20:51:11,Marshall Islands,Germany,Germany,Cargo,Under Way Using Engine,12.8,292508.0,81.25222222222222,4875.133333333333
180119,538006761,HAFNIA TURQUOISE,BPN,2023-06-25 08:55:31,Marshall Islands,United Arab Emirates,United Arab Emirates,Tanker,Under Way Using Engine,7.9,329304.0,91.47333333333333,5488.4
180120,538006762,HAFNIA TOPAZ,BPN,2023-09-16 23:45:05,Marshall Islands,Singapore,Singapore,Tanker,Under Way Using Engine,9.2,365537.0,101.53805555555556,6092.283333333334
180121,538006762,HAFNIA TOPAZ,DUM,2023-09-26 08:20:24,Marshall Islands,Singapore,Singapore,Tanker,Under Way Using Engine,12.0,10764.0,2.99,179.4
180122,538006762,HAFNIA TOPAZ,DUM,2023-09-27 13:18:46,Marshall Islands,Singapore,Singapore,Tanker,Under Way Using Engine,10.7,1220.0,0.3388888888888889,20.333333333333332
180123,538006774,SANTA FRANCESCA,GRE,2023-11-06 11:02:47,Marshall Islands,Marshall Islands,Greece,Cargo,Under Way Using Engine,10.5,320234.0,88.95388888888888,5337.233333333334
180124,538006775,ELANDRA OAK,TJB,2023-04-10 06:26:45,Marshall Islands,Bermuda,United Kingdom,Tanker,Under Way Using Engine,8.0,159.0,0.04416666666666667,2.65
180125,538006775,ELANDRA OAK,TJB,2023-04-10 08:11:45,Marshall Islands,Bermuda,United Kingdom,Tanker,Moored,8.0,222069.0,61.685833333333335,3701.15
180126,538006775,ELANDRA OAK,TJB,2023-04-12 22:17:04,Marshall Islands,Bermuda,United Kingdom,Tanker,Under Way Using Engine,10.3,711.0,0.1975,11.85
180127,538006789,TRF KIRKENES,BPN,2023-08-10 05:49:41,Marshall Islands,Norway,Norway,Tanker,Under Way Using Engine,5.9,353150.0,98.09722222222223,5885.833333333333
180128,538006802,MARIA TOPIC,IBP,2023-05-13 13:19:47,Marshall Islands,Monaco,Monaco,Cargo,Under Way Using Engine,12.7,229381.0,63.716944444444444,3823.016666666667
180129,538006802,MARIA TOPIC,MAK,2023-05-19 01:39:15,Marshall Islands,Monaco,Monaco,Cargo,Under Way Using Engine,10.1,495358.0,137.59944444444446,8255.966666666667
180130,538006808,LINUS P,DUM,2023-02-28 04:31:55,Marshall Islands,United States Of America,United States Of America,Tanker,Under Way Using Engine,6.9,99904.0,27.75111111111111,1665.0666666666666
180131,538006808,LINUS P,PNJ,2023-08-05 08:01:00,Marshall Islands,United States Of America,United States Of America,Tanker,Under Way Using Engine,6.3,1584.0,0.44,26.4
180132,538006808,LINUS P,PNJ,2023-08-05 10:38:22,Marshall Islands,United States Of America,United States Of America,Tanker,At Anchor,6.3,1431.0,0.3975,23.85
180133,538006808,LINUS P,PNJ,2023-08-05 14:24:23,Marshall Islands,United States Of America,United States Of America,Tanker,At Anchor,6.3,632888.0,175.8022222222222,10548.133333333333
180134,538006808,LINUS P,BLW,2023-10-01 22:36:57,Marshall Islands,United States Of America,United States Of America,Tanker,Under Way Using Engine,8.0,127981.0,35.55027777777778,2133.016666666667
180135,538006817,YANGTZE HARMONY,BDJ,2023-06-07 10:01:43,Marshall Islands,Singapore,Singapore,Cargo,Under Way Using Engine,6.2,692295.0,192.30416666666667,11538.25
180136,538006856,TRF KOBE,TBY,2023-06-30 08:41:08,Marshall Islands,Singapore,Singapore,Tanker,Moored,6.8,33087.0,9.190833333333334,551.45
180137,538006856,TRF KOBE,BLW,2023-09-10 14:58:12,Marshall Islands,Singapore,Singapore,Tanker,Under Way Using Engine,6.6,214607.0,59.613055555555555,3576.7833333333333
180138,538006856,TRF KOBE,DUM,2023-09-14 06:02:51,Marshall Islands,Singapore,Singapore,Tanker,Under Way Using Engine,7.0,87578.0,24.327222222222222,1459.6333333333334
180139,538006928,M.T SANMAR ROYAL,IBP,2023-03-27 01:04:11,Marshall Islands,India,India,Tanker,Under Way Using Engine,6.3,110913.0,30.809166666666666,1848.55
180140,538006928,M.T SANMAR ROYAL,IBP,2023-03-28 13:33:21,Marshall Islands,India,India,Tanker,Under Way Using Engine,7.3,120640.0,33.51111111111111,2010.6666666666667
180141,538006928,M.T SANMAR ROYAL,IBP,2023-05-08 22:51:21,Marshall Islands,India,India,Tanker,Under Way Using Engine,6.0,129311.0,35.91972222222222,2155.1833333333334
180142,538006933,COMANCHE,BDJ,2023-06-26 10:05:04,Marshall Islands,Marshall Islands,United States Of America,Cargo,Under Way Using Engine,10.2,590773.0,164.10361111111112,9846.216666666667
180143,538006938,MEGA SPEED,GRE,2023-06-03 17:29:57,Marshall Islands,Marshall Islands,Greece,Cargo,Under Way Using Engine,10.5,179926.0,49.97944444444445,2998.766666666667
180144,538006947,YASA SEAGULL,TJB,2023-06-27 01:51:06,Marshall Islands,Denmark,Denmark,Tanker,Under Way Using Engine,10.3,1820.0,0.5055555555555555,30.333333333333332
180145,538006947,YASA SEAGULL,TJB,2023-06-27 02:45:34,Marshall Islands,Denmark,Denmark,Tanker,Moored,10.3,77017.0,21.39361111111111,1283.6166666666666
180146,538006947,YASA SEAGULL,TJB,2023-06-28 00:49:19,Marshall Islands,Denmark,Denmark,Tanker,Under Way Using Engine,10.5,1210.0,0.33611111111111114,20.166666666666668
180147,538006947,YASA SEAGULL,TJB,2023-12-23 14:31:28,Marshall Islands,Denmark,Denmark,Tanker,Under Way Using Engine,10.3,136676.0,37.965555555555554,2277.9333333333334
180148,538006958,CP NANJING,BKS,2023-02-20 00:24:49,Marshall Islands,"Hong Kong, China","Hong Kong, China",Cargo,At Anchor,8.0,654326.0,181.75722222222223,10905.433333333332
180149,538006958,CP NANJING,BDJ,2023-04-29 12:01:50,Marshall Islands,"Hong Kong, China","Hong Kong, China",Cargo,Under Way Using Engine,7.4,623213.0,173.1147222222222,10386.883333333333
180150,538006959,CP SHENZHEN,BDJ,2023-07-14 19:22:52,Marshall Islands,"Hong Kong, China","Hong Kong, China",Cargo,Under Way Using Engine,7.5,445913.0,123.86472222222223,7431.883333333333
180151,538006959,CP SHENZHEN,BPN,2023-09-26 10:19:35,Marshall Islands,"Hong Kong, China","Hong Kong, China",Cargo,Under Way Using Engine,7.3,51713.0,14.364722222222222,861.8833333333333
180152,538006959,CP SHENZHEN,PNJ,2023-10-19 19:33:56,Marshall Islands,"Hong Kong, China","Hong Kong, China",Cargo,Under Way Using Engine,7.3,100267.0,27.851944444444445,1671.1166666666666
180153,538007023,LIBRA,BKS,2023-04-02 06:39:33,Marshall Islands,Panama,Greece,Cargo,Under Way Using Engine,7.1,334634.0,92.95388888888888,5577.233333333334
180154,538007023,LIBRA,BKS,2023-04-06 04:15:19,Marshall Islands,Panama,Greece,Cargo,At Anchor,7.1,44842.0,12.456111111111111,747.3666666666667
